Index	age	fit_prop	fit_se	aoa	language	form	measure	lexical_category	uni_lemma	words	prop	word_bytes	CleanedWord	CleanedSingle
16413	18	0.113107546664747	0.0481144579590566	24.9465298415342	English (American)	WS	understands	other	dinner	dinner	0.0748829953198128	64 69 6e 6e 65 72	dinner	dinner
16414	19	0.146424724737467	0.0425539374262671	24.9465298415342	English (American)	WS	understands	other	dinner	dinner	0.157894736842105	64 69 6e 6e 65 72	dinner	dinner
16415	20	0.187481287596541	0.0373661240269226	24.9465298415342	English (American)	WS	understands	other	dinner	dinner	0.167597765363128	64 69 6e 6e 65 72	dinner	dinner
16416	21	0.236855428015976	0.0327287330589491	24.9465298415342	English (American)	WS	understands	other	dinner	dinner	0.254098360655738	64 69 6e 6e 65 72	dinner	dinner
16417	22	0.294519236049258	0.0289078850666114	24.9465298415342	English (American)	WS	understands	other	dinner	dinner	0.297356828193833	64 69 6e 6e 65 72	dinner	dinner
16418	23	0.359606413689534	0.0262624214218103	24.9465298415342	English (American)	WS	understands	other	dinner	dinner	0.421276595744681	64 69 6e 6e 65 72	dinner	dinner
16419	24	0.430304117738604	0.0251657872394444	24.9465298415342	English (American)	WS	understands	other	dinner	dinner	0.462944162436548	64 69 6e 6e 65 72	dinner	dinner
16420	25	0.503962889339855	0.025816119467439	24.9465298415342	English (American)	WS	understands	other	dinner	dinner	0.537648612945839	64 69 6e 6e 65 72	dinner	dinner
16421	26	0.577450042043793	0.0280923532276144	24.9465298415342	English (American)	WS	understands	other	dinner	dinner	0.59080459770115	64 69 6e 6e 65 72	dinner	dinner
16422	27	0.647661678993119	0.0316455637318237	24.9465298415342	English (American)	WS	understands	other	dinner	dinner	0.637119113573407	64 69 6e 6e 65 72	dinner	dinner
16423	28	0.71202492058845	0.0361006399732283	24.9465298415342	English (American)	WS	understands	other	dinner	dinner	0.787211740041929	64 69 6e 6e 65 72	dinner	dinner
16424	29	0.76882730123926	0.0411658088415648	24.9465298415342	English (American)	WS	understands	other	dinner	dinner	0.707692307692308	64 69 6e 6e 65 72	dinner	dinner
16425	30	0.817300436179058	0.0466427329518302	24.9465298415342	English (American)	WS	understands	other	dinner	dinner	0.707006369426752	64 69 6e 6e 65 72	dinner	dinner
16426	16	0.0530050566152715	0.0636082317369563	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.0290322580645161	64 6f 63 74 6f 72	doctor	doctor
16427	17	0.070825075719659	0.0573124506607565	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.0414847161572052	64 6f 63 74 6f 72	doctor	doctor
16428	18	0.0940411560629267	0.051186186539872	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.0904836193447738	64 6f 63 74 6f 72	doctor	doctor
16429	19	0.123852965489042	0.0452982695029415	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.157894736842105	64 6f 63 74 6f 72	doctor	doctor
16430	20	0.161431375471293	0.0397547429012096	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.162011173184358	64 6f 63 74 6f 72	doctor	doctor
16431	21	0.2077084959376	0.0347209559493263	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.226775956284153	64 6f 63 74 6f 72	doctor	doctor
16432	22	0.263089685258546	0.0304507605265033	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.248898678414097	64 6f 63 74 6f 72	doctor	doctor
16433	23	0.327140087002142	0.0273047923808891	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.327659574468085	64 6f 63 74 6f 72	doctor	doctor
16434	24	0.398354488323413	0.0256992877916507	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.401015228426396	64 6f 63 74 6f 72	doctor	doctor
16435	25	0.474147175874647	0.0259220742755345	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.520475561426684	64 6f 63 74 6f 72	doctor	doctor
16436	26	0.551150170384082	0.0279294345128609	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.549425287356322	64 6f 63 74 6f 72	doctor	doctor
16437	27	0.625776829779942	0.0313807508734839	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.609418282548476	64 6f 63 74 6f 72	doctor	doctor
16438	28	0.694865155039293	0.0358615194083123	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.763102725366876	64 6f 63 74 6f 72	doctor	doctor
16439	29	0.756168449679004	0.0410358923245915	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.715384615384615	64 6f 63 74 6f 72	doctor	doctor
16440	30	0.808548954239333	0.0466737525724233	25.3351555922656	English (American)	WS	understands	other	doctor	doctor	0.728662420382166	64 6f 63 74 6f 72	doctor	doctor
16441	16	0.00909009369756597	0.128312831080018	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.0010752688172043	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16442	17	0.0117749735300051	0.117309366567694	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.0131004366812227	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16443	18	0.015240671308343	0.106431639687947	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.0078003120124805	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16444	19	0.0197060783355045	0.0957225258036124	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.0263157894736842	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16445	20	0.0254460104147528	0.0852455954474385	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.0167597765363128	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16446	21	0.0328019097235376	0.0750980873096002	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.0300546448087432	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16447	22	0.0421921812801855	0.0654334430497065	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.026431718061674	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16448	23	0.0541202071086537	0.0564999982170345	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.0553191489361702	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16449	24	0.0691768199943285	0.0487018039205685	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.0862944162436548	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16450	25	0.0880324319845741	0.0426659488247591	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.0898282694848085	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16451	26	0.111412383238868	0.0392148218218991	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.124137931034483	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16452	27	0.140048113494467	0.0390400165130151	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.149584487534626	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16453	28	0.174597755631987	0.0421822842619572	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.220125786163522	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16454	29	0.215534486484278	0.0479944673809753	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.2	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16455	30	0.263010959036138	0.0556461523397379	33.9401917052895	English (American)	WS	understands	other	downtown	downtown	0.206369426751592	64 6f 77 6e 74 6f 77 6e	downtown	downtown
16456	16	0.0311643202844247	0.0757358645483203	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.00860215053763441	66 61 72 6d	farm	farm
16457	17	0.0411990434386671	0.0687344115814996	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.0196506550218341	66 61 72 6d	farm	farm
16458	18	0.0542838473018247	0.0618614056871005	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.0202808112324493	66 61 72 6d	farm	farm
16459	19	0.0712157107885411	0.0551648775333426	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.0824561403508772	66 61 72 6d	farm	farm
16460	20	0.0929100021723304	0.0487176552648929	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.0931098696461825	66 61 72 6d	farm	farm
16461	21	0.120356592503873	0.0426329939988361	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.133879781420765	66 61 72 6d	farm	farm
16462	22	0.154529930269834	0.0370897619520031	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.156387665198238	66 61 72 6d	farm	farm
16463	23	0.196241585012423	0.0323673404462478	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.246808510638298	66 61 72 6d	farm	farm
16464	24	0.24593717504414	0.0288713531900735	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.268020304568528	66 61 72 6d	farm	farm
16465	25	0.303466033632351	0.0270810148267051	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.338177014531044	66 61 72 6d	farm	farm
16466	26	0.36788657633936	0.0273335638843177	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.411494252873563	66 61 72 6d	farm	farm
16467	27	0.437394909823228	0.0295767152798876	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.412742382271468	66 61 72 6d	farm	farm
16468	28	0.509451680472168	0.0334119212322877	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.567085953878407	66 61 72 6d	farm	farm
16469	29	0.581117841289875	0.0383646568559299	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.512820512820513	66 61 72 6d	farm	farm
16470	30	0.649516958405902	0.044059656517834	27.8694150451803	English (American)	WS	understands	other	farm	farm	0.560509554140127	66 61 72 6d	farm	farm
16471	16	0.0178300326288354	0.0882118577094699	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.0010752688172043	66 69 72 65 6d 61 6e	fireman	fireman
16472	17	0.0246753291735824	0.0801970279813914	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.0240174672489083	66 69 72 65 6d 61 6e	fireman	fireman
16473	18	0.034057538785221	0.0722958504378472	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.0234009360374415	66 69 72 65 6d 61 6e	fireman	fireman
16474	19	0.0468358040507501	0.0645500729744456	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.0403508771929825	66 69 72 65 6d 61 6e	fireman	fireman
16475	20	0.0640903222776854	0.0570230575159918	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.0409683426443203	66 69 72 65 6d 61 6e	fireman	fireman
16476	21	0.0871204761911622	0.0498140692267673	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.0819672131147541	66 69 72 65 6d 61 6e	fireman	fireman
16477	22	0.117388275923209	0.0430830492697233	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.105726872246696	66 69 72 65 6d 61 6e	fireman	fireman
16478	23	0.156370567566859	0.0370911311881537	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.185106382978723	66 69 72 65 6d 61 6e	fireman	fireman
16479	24	0.205287156328752	0.0322529088338934	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.239593908629442	66 69 72 65 6d 61 6e	fireman	fireman
16480	25	0.264704673914709	0.0291486445768794	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.285336856010568	66 69 72 65 6d 61 6e	fireman	fireman
16481	26	0.334090062508835	0.0283536958804707	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.337931034482759	66 69 72 65 6d 61 6e	fireman	fireman
16482	27	0.411484914901873	0.0300518867375476	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.409972299168975	66 69 72 65 6d 61 6e	fireman	fireman
16483	28	0.493521220083508	0.0338702666048224	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.578616352201258	66 69 72 65 6d 61 6e	fireman	fireman
16484	29	0.575907889021194	0.0391939952067697	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.538461538461538	66 69 72 65 6d 61 6e	fireman	fireman
16485	30	0.654281016006508	0.0454976790358147	28.0780822718357	English (American)	WS	understands	other	firefighter	fireman	0.546496815286624	66 69 72 65 6d 61 6e	fireman	fireman
16486	16	0.0108059465859529	0.118235818659319	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.0010752688172043	77 6f 6f 64 73	woods	woods
16487	17	0.0140341863297372	0.108039863424707	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.0218340611353712	77 6f 6f 64 73	woods	woods
16488	18	0.0182090985424276	0.097964737964556	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.0124804992199688	77 6f 6f 64 73	woods	woods
16489	19	0.0235962476029213	0.088051929001833	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.0263157894736842	77 6f 6f 64 73	woods	woods
16490	20	0.0305276241102254	0.0783630591431221	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.0167597765363128	77 6f 6f 64 73	woods	woods
16491	21	0.0394128988819529	0.06899253870121	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.0355191256830601	77 6f 6f 64 73	woods	woods
16492	22	0.0507489184328489	0.0600894855648836	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.039647577092511	77 6f 6f 64 73	woods	woods
16493	23	0.0651243778421118	0.0518950544398176	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.074468085106383	77 6f 6f 64 73	woods	woods
16494	24	0.0832149464798413	0.0447997945979198	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.0923857868020305	77 6f 6f 64 73	woods	woods
16495	25	0.105762292190123	0.0394020435709225	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.110964332892999	77 6f 6f 64 73	woods	woods
16496	26	0.133529099299041	0.0364636119982487	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.142528735632184	77 6f 6f 64 73	woods	woods
16497	27	0.16722258665	0.0365820103766546	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.188365650969529	77 6f 6f 64 73	woods	woods
16498	28	0.207383110206751	0.0397299192961853	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.258909853249476	77 6f 6f 64 73	woods	woods
16499	29	0.254244072634691	0.0452798411239486	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.235897435897436	77 6f 6f 64 73	woods	woods
16500	30	0.307584754693793	0.0524750994089915	33.0658549027258	English (American)	WS	understands	other	forest	woods	0.244585987261146	77 6f 6f 64 73	woods	woods
16501	16	0.0362081652829669	0.0713640435427447	26.732853658497	English (American)	WS	understands	other	friend	friend	0.0172043010752688	66 72 69 65 6e 64	friend	friend
16502	17	0.0485294108698349	0.0645942151279844	26.732853658497	English (American)	WS	understands	other	friend	friend	0.0305676855895196	66 72 69 65 6e 64	friend	friend
16503	18	0.0647617095431519	0.0579641678605619	26.732853658497	English (American)	WS	understands	other	friend	friend	0.0452418096723869	66 72 69 65 6e 64	friend	friend
16504	19	0.0859330824627992	0.0515278865671004	26.732853658497	English (American)	WS	understands	other	friend	friend	0.101754385964912	66 72 69 65 6e 64	friend	friend
16505	20	0.113187988177236	0.0453679142446955	26.732853658497	English (American)	WS	understands	other	friend	friend	0.100558659217877	66 72 69 65 6e 64	friend	friend
16506	21	0.147690475807502	0.0396133614111908	26.732853658497	English (American)	WS	understands	other	friend	friend	0.150273224043716	66 72 69 65 6e 64	friend	friend
16507	22	0.190451499059012	0.0344678890013692	26.732853658497	English (American)	WS	understands	other	friend	friend	0.204845814977974	66 72 69 65 6e 64	friend	friend
16508	23	0.242076769575559	0.0302439837433051	26.732853658497	English (American)	WS	understands	other	friend	friend	0.293617021276596	66 72 69 65 6e 64	friend	friend
16509	24	0.302467500866805	0.0273716631511021	26.732853658497	English (American)	WS	understands	other	friend	friend	0.332994923857868	66 72 69 65 6e 64	friend	friend
16510	25	0.370558091249163	0.026297595806214	26.732853658497	English (American)	WS	understands	other	friend	friend	0.373844121532365	66 72 69 65 6e 64	friend	friend
16511	26	0.444215353477095	0.0272353696001012	26.732853658497	English (American)	WS	understands	other	friend	friend	0.450574712643678	66 72 69 65 6e 64	friend	friend
16512	27	0.52040878159532	0.029996889503059	26.732853658497	English (American)	WS	understands	other	friend	friend	0.465373961218837	66 72 69 65 6e 64	friend	friend
16513	28	0.595664457688355	0.0341424605586775	26.732853658497	English (American)	WS	understands	other	friend	friend	0.653039832285115	66 72 69 65 6e 64	friend	friend
16514	29	0.666674928854838	0.0392358007014063	26.732853658497	English (American)	WS	understands	other	friend	friend	0.638461538461538	66 72 69 65 6e 64	friend	friend
16515	30	0.730849388511507	0.0449559196424409	26.732853658497	English (American)	WS	understands	other	friend	friend	0.661146496815287	66 72 69 65 6e 64	friend	friend
16516	16	0.0129446436912596	0.0992240909502323	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.0032258064516129	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16517	17	0.0178723330894829	0.0904440824430556	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.0196506550218341	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16518	18	0.0246290596172226	0.0817690215574694	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.0234009360374415	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16519	19	0.0338521549769475	0.0732362119268803	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.0280701754385965	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16520	20	0.0463649350515005	0.0649017842725863	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.037243947858473	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16521	21	0.0632002673616957	0.056853051629311	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.0382513661202186	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16522	22	0.0855998780502232	0.0492303399419328	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.0770925110132159	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16523	23	0.114964153324153	0.0422647876543204	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.114893617021277	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16524	24	0.152719206508857	0.036336306823406	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.168527918781726	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16525	25	0.200070376921999	0.0320261006851909	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.211360634081902	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16526	26	0.257638677166822	0.0300390424292227	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.273563218390805	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16527	27	0.325040840428939	0.0308276828267172	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.304709141274238	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16528	28	0.400561819714666	0.0342005409357525	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.50314465408805	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16529	29	0.481121945193774	0.0395011010677534	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.446153846153846	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16530	30	0.562675714967525	0.0460687093835396	29.2306273695768	English (American)	WS	understands	other	gas station	gas station	0.463694267515924	67 61 73 20 73 74 61 74 69 6f 6e	gas station	gas
16531	16	0.0885016174853289	0.0553925437974553	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.0612903225806452	67 69 72 6c	girl	girl
16532	17	0.111794552050619	0.0498713463126892	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.0851528384279476	67 69 72 6c	girl	girl
16533	18	0.140274552250932	0.0445380116397252	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.115444617784711	67 69 72 6c	girl	girl
16534	19	0.174583818912578	0.0394687699541471	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.228070175438596	67 69 72 6c	girl	girl
16535	20	0.21518430513747	0.0347792919085399	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.216014897579143	67 69 72 6c	girl	girl
16536	21	0.262227073614307	0.030644420580563	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.278688524590164	67 69 72 6c	girl	girl
16537	22	0.315420843050036	0.0273171723073674	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.337004405286344	67 69 72 6c	girl	girl
16538	23	0.373936038384625	0.0251205357449901	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.393617021276596	67 69 72 6c	girl	girl
16539	24	0.436386839519861	0.0243622813474684	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.438578680203046	67 69 72 6c	girl	girl
16540	25	0.500922426636161	0.0251727275416083	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.50330250990753	67 69 72 6c	girl	girl
16541	26	0.565427294188029	0.0274130934848267	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.577011494252874	67 69 72 6c	girl	girl
16542	27	0.627789928847778	0.0307726371964544	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.590027700831025	67 69 72 6c	girl	girl
16543	28	0.686170424705846	0.0349299116622749	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.781970649895178	67 69 72 6c	girl	girl
16544	29	0.739198071975371	0.0396346853215338	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.694871794871795	67 69 72 6c	girl	girl
16545	30	0.786059312258659	0.0447144703136764	24.9857830363428	English (American)	WS	understands	other	girl	girl	0.694267515923567	67 69 72 6c	girl	girl
16546	16	0.101867997351483	0.0533854186097892	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.0698924731182796	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16547	17	0.125872254411263	0.0480888190444331	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.100436681222707	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16548	18	0.154559487410382	0.0429809251612664	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.157566302652106	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16549	19	0.188375800184893	0.0381376343266448	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.228070175438596	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16550	20	0.227599044040136	0.0336733156970281	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.217877094972067	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16551	21	0.272249756042823	0.0297590161415814	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.289617486338798	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16552	22	0.322008279538731	0.0266383127671862	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.343612334801762	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16553	23	0.376160412157456	0.0246149179591221	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.378723404255319	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16554	24	0.433595270465049	0.0239683641258751	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.440609137055838	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16555	25	0.492871204097774	0.0248065431951149	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.549537648612946	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16556	26	0.552348242419845	0.0269914894993962	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.531034482758621	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16557	27	0.610364195362581	0.0302326022562609	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.570637119113573	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16558	28	0.66541580990761	0.0342311814966834	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.687631027253669	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16559	29	0.716304488629047	0.0387534662684105	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.67948717948718	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16560	30	0.76221903989261	0.0436369375948762	25.1194783310819	English (American)	WS	understands	other	give me five	give me five!	0.726114649681529	67 69 76 65 20 6d 65 20 66 69 76 65 21	give me five!	give
16561	16	0.101768498644939	0.0534581678517473	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.056989247311828	67 6f 20 70 6f 74 74 79	go potty	go
16562	17	0.132322044361547	0.0478154927479413	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.109170305676856	67 6f 20 70 6f 74 74 79	go potty	go
16563	18	0.170309315927319	0.0424149250339009	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.157566302652106	67 6f 20 70 6f 74 74 79	go potty	go
16564	19	0.216481191481199	0.0373616015017369	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.247368421052632	67 6f 20 70 6f 74 74 79	go potty	go
16565	20	0.271080766813078	0.0328163305407217	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.271880819366853	67 6f 20 70 6f 74 74 79	go potty	go
16566	21	0.333588121600133	0.0290188338115331	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.330601092896175	67 6f 20 70 6f 74 74 79	go potty	go
16567	22	0.402548967425204	0.0262951091202339	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.42511013215859	67 6f 20 70 6f 74 74 79	go potty	go
16568	23	0.475591839856088	0.0249986338376479	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.527659574468085	67 6f 20 70 6f 74 74 79	go potty	go
16569	24	0.549694138533524	0.0253493492242452	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.574619289340102	67 6f 20 70 6f 74 74 79	go potty	go
16570	25	0.621655339252998	0.0272838083975981	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.660501981505945	67 6f 20 70 6f 74 74 79	go potty	go
16571	26	0.688630710472546	0.0305021602104032	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.680459770114943	67 6f 20 70 6f 74 74 79	go potty	go
16572	27	0.748545661158927	0.0346484665831769	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.745152354570637	67 6f 20 70 6f 74 74 79	go potty	go
16573	28	0.800275329725645	0.0394310737600449	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.864779874213837	67 6f 20 70 6f 74 74 79	go potty	go
16574	29	0.843586767905549	0.0446459606393998	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.787179487179487	67 6f 20 70 6f 74 74 79	go potty	go
16575	30	0.878926833141208	0.0501584779194876	23.3288300853351	English (American)	WS	understands	other	go potty	go potty	0.777070063694268	67 6f 20 70 6f 74 74 79	go potty	go
16576	16	0.090193487900688	0.0551787942588523	25.2746624579521	English (American)	WS	understands	other	gonna get you	gonna get you!	0.0720430107526882	67 6f 6e 6e 61 20 67 65 74 20 79 6f 75 21	gonna get you!	gonna
16577	17	0.112838282991983	0.0497209795714528	25.2746624579521	English (American)	WS	understands	other	gonna get you	gonna get you!	0.0960698689956332	67 6f 6e 6e 61 20 67 65 74 20 79 6f 75 21	gonna get you!	gonna
16578	18	0.140291798148112	0.0444463187557541	25.2746624579521	English (American)	WS	understands	other	gonna get you	gonna get you!	0.137285491419657	67 6f 6e 6e 61 20 67 65 74 20 79 6f 75 21	gonna get you!	gonna
16579	19	0.173121315565383	0.0394283864752361	25.2746624579521	English (American)	WS	understands	other	gonna get you	gonna get you!	0.192982456140351	67 6f 6e 6e 61 20 67 65 74 20 79 6f 75 21	gonna get you!	gonna
16580	20	0.211741100144738	0.034778485258163	25.2746624579521	English (American)	WS	understands	other	gonna get you	gonna get you!	0.182495344506518	67 6f 6e 6e 61 20 67 65 74 20 79 6f 75 21	gonna get you!	gonna
